776,Herramienta Microsoft Teams para Clases Remotas,2020,SEP a traves de la plataforma MexicoX Mexico,NULL,8191-902AE9EF0D4A
777,Manejo y dominio del lenguaje y la cultura digitales para la docencia,2020,PruebaT Fundación Carlos Slim Mexico ,NULL,8191-902AE9EF0D4A
778,Estrategia de formación para la incorporación de tecnologías 2019,2019,Secretaria Academica  U. A. S. L. P. Mexico,NULL,8191-902AE9EF0D4A
779,Habilidades Digitales para la docencia,2022,PruebaT Fundación Carlos Slim Mexico ,120,8191-902AE9EF0D4A
780,Taller de Inducción a la Normativa de la Facultad de Ingeniería,2018,Facultad de Ingeniería  Universidad Autónoma de San Luis Potosí México,12,993E-21D40A6E5A70
781,La Tutoría como el elemento fundamental en la formación integral de los estudiantes,2018,Universidad Autónoma de San Luis Potosí México,30,993E-21D40A6E5A70
782,Diplomado de Capacitación a Docentes para impartir materias disciplinares en inglés,2019,ELT Services  Trinity College London  Universidad Autónoma de San Luis Potosí México,120,993E-21D40A6E5A70
783,Creación de recursos educativos en video,2020,UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ MÉXICO,12,8305-B2482C290FD9
784,Curso para preparación de actividades no presenciales mediante espacios virtuales,2020,UASLP México,36,BBB6-26EF7BE86E8A
785,Curso de Tutorías,2018,UASLP México,30,BBB6-26EF7BE86E8A
786,Curso: Desarrollo de un Banco de Reactivos y Aplicaciones de Exámenes en Línea en MOODLE 2.7,2016,Universidad Autónoma de San Luis Potosí  Facultad de Ingeniería México,40,8A83-0E141216DFFB
787,Talle de Evaluadores: Marco de Referencia de Ingeniería 2018 en el Contexto Internacional,2018,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. México,20,8A83-0E141216DFFB
788,Curso: La tutoría como elemento fundamental en la formación de los estudiantes,2018,Universidad Autónoma de San Luis Potosí México,30,8A83-0E141216DFFB
789,Introductorio de Didáctica General,1987,Instituto de Ciencias Educativas  UASLP México,40,BF96-B70DFEE2B4D6
790,Aspectos esenciales de didactic como gestor aprendizaje,2020,Universidad Autonoma de San Luis Potosí MÉXICO,3,8EF8-283949590703
791,Creación de vídeos animados,2020,Universidad Autónoma de San Luis Potosí MÉXICO,3,8EF8-283949590703
792,Herramientas para la creación de cuestionarios de evaluación rápida,2020,Universidad Autónoma de San Luis Potosí MÉXICO,3,8EF8-283949590703
793,Edición básica de recursos educativos en vídeo,2020,Universidad Autónoma de San Luis Potosí MÉXICO,3,8EF8-283949590703
794,Curso ?Ingeniería de Requerimientos?,2014,Universidad Politécnica de San Luis Potosí México,30,BECE-D25BEC34ACED
797,Full Stack Engineer,2022,Women who Code  México-USA,40,BECE-D25BEC34ACED
798,Curso MS Teams,2021,Universidad Autónoma de San Luis Potosí México,3,BECE-D25BEC34ACED
799,Curso-taller Exploración de Habilidades para la Docencia en Media Superior ,2020,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUES) México,40,9B3F-444E76CF06B4
800,Curso-taller Exploración de Habilidades para la Docencia en Media Superior ,2021,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUES) México,40,9B3F-444E76CF06B4
801,Curso-taller Exploración de Habilidades para la Docencia en Media Superior ,2022,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUES) México,40,9B3F-444E76CF06B4
802,Curso- Manejo y dominio del lenguaje y la cultura digitales para la docencia,2020,PruebaT de Fundación Carlos Slim  México,40,9B3F-444E76CF06B4
803,Curso  ?Habilidades Digitales para la docencia?,2021,PruebaT de Fundación Carlos Slim  México,40,9B3F-444E76CF06B4
804,"Curso ""Convivencia Escolar desde la Perspectiva de los Derechos Humanos""",2020,Comisión Nacional de Derechos Humanos. México,40,9B3F-444E76CF06B4
805," Curso ""Acoso Escolar  Violencia Escolar y en la Escuela """,2020,Comisión Nacional de Derechos Humanos. México,40,9B3F-444E76CF06B4
806,Gestion y Desarrollo Social,2019,Facultad de Ingenieria México,30,8521-6BDFB737A821
807,La Tutoría como elemento en la formación integral de los estudiantes,2018,División de Servicios Estudiantiles. UASLP México,30,8521-6BDFB737A821
808,Habilidades Digitales,2019,Facultad de Ingenieria México,30,8521-6BDFB737A821
809,Estrategias pata la evaluacion de resultados de aprendizaje en el marco del ME UASLP,2017,Secretaria Academica UASLP y Facultad de Ingenieria México,30,8521-6BDFB737A821
813,Conducción  estratégica del Proceso Enseñanza-Aprendizaje,2021,Facultad de Ingenieria México,30,8521-6BDFB737A821
820,Metodología de la Investigacion,2019,Facultad de Ingenieria México,30,8521-6BDFB737A821
821,La Tutoría como Elemento Fundamental en la Formación Integral de los Estudiantes,2018,Universidad Autónoma de San Luis Potosí México,30,8D45-AE2193E5B62A
823,Diplomado en Docencia Universitaria,2009,Instituto de Ciencias Educativas UASLP México,160,8227-77495DF8DF31
824,Sistemas de Administración del aprendizaje Moodle 2.7,2015,Facultad de Ingeniería UASLP México,40,8227-77495DF8DF31
825,"Curso-taller ""Elementos en el desarrollo de la identidad profesional docente""",2021,UASLP México,7,9AE5-47D36683045F
826,"Curso ""Elemento Examen dentro de Didac-TIC""",2020,UASLP México,3,9AE5-47D36683045F
828,"Curso ""NOM-035-STPS-2018""  Factores de Riesgo Psicosociales",2020,UASLP México,10,9AE5-47D36683045F
829,"Talleres ""Estrategia de formación para la incorporación de tecnologías 2020""",2020,UASLP México,3,9AE5-47D36683045F
830,"Taller ""Detección oportuna y canalización de consumidores de drogas""",2018,UASLP México,6,9AE5-47D36683045F
831,Taller ?La tutoría como elemento fundamental en el desarrollo integral de los estudiantes? ,2018,UASLP México,30,9AE5-47D36683045F
832,"Instructor del curso ""Uso de Microsoft Teams como herramienta para el trabajo docente""",2020,Facultad de Ciencias Químicas mexico,30,955B-39B9328CD764
833,"Instructor del curso ""Uso de Microsoft Teams como herramienta para el trabajo docente""",2020,Facultad de Ingeniería mexico,36,955B-39B9328CD764
834,Volteando mi Clase: Aula invertida,2020,MAYAHII mexico,7,955B-39B9328CD764
835,Aprendizaje basado en problemas,2018,Universidad del Valle de México mexico,20,955B-39B9328CD764
836,Aprendizaje colaborativo,2018,Universidad del Valle de México mexico,20,955B-39B9328CD764
837,Curso- Taller ?Uso de Microsoft Teams como herramienta para el trabajo docente,2020,Universidad Autónoma de San Luis Potosí México,36,802D-F0618983AC6A
838,"Taller "" Diseño de programas  de espacios de formación""",2021,Secretaría Académica UASLP México,8,994F-AD3BA9EF5F86
841,Precios Unitarios,2022,Instituto de la Capacitación de la Industria de la Construcción México,25,8664-36DEEE8916EA
842,  Curso Trabajo en Equipo UASLP-Facultad de Ingeniería,2015,Facultad de Ingeniería Mexico,NULL,B9A2-F36AAE0846EF
843, Curso de cenrtificación SAP,2017,Impulsando Academy Mexico,NULL,B9A2-F36AAE0846EF
844,curso-taller  Curso-Taller Metodología de la investigación,2018,Facultad de Ingeniería Mexico,NULL,B9A2-F36AAE0846EF
845,Curso-taller Edición de recursos educativos en audio impartido por La Coordinación de Tecnología Educativa de la Dirección de Innovación Educativa de la UASLP,2020,UASLP  Mexico,3,B9A2-F36AAE0846EF
846, Certificación EC0217  IMPARTICIÓN DE CURSOS DE FORMACIÓN DE CAPITAL HUMANO DE MANERA PRESENCIAL GRUPAL ,2020,UASLP  Mexico,24,B9A2-F36AAE0846EF
847,Curso-taller Habilidades digitales impartido por el Área Mecánica y Eléctrica de la UASLP,2020,Facultad de Ingeniería Mexico,NULL,B9A2-F36AAE0846EF
848, Taller virtual  Evaluación de atributos de egreso e instrumentos de medición. CACEI,2020,CACEI Mexico,NULL,B9A2-F36AAE0846EF
849,Técnicas Didácticas y Estrategias de Enseñanza Aprendizaje Colaborativo (AC) y Aprendizaje Basado en ProblemasABP,2015,UASLP  Mexico,30,B9A2-F36AAE0846EF
850,TALLER ELEMENTO EXAMEN EN DIDAC-TIC,2021,UASLP  Mexico,3,B9A2-F36AAE0846EF
851,LA IMPORTANCIA DE LA INTELIGENCIA SOCIOEMOCIONAL DE LAS MUJERES INGENIERAS,2022,Facultad de Ingeniería Mexico,3,B9A2-F36AAE0846EF
852,TALLERES DE LA ESTRATEGIA DE FORMACIÓN PARA LA INCORPORACIÓN DE TECNOLOGÍAS 2020,2020,UASLP  Mexico,3,B9A2-F36AAE0846EF
853,https://uaslpedu.sharepoint.com/:b:/s/ACADEMIAINDUSTRIAYMEDIOAMBIENTE/EVRPHN1gFWJBmkkZVu_HYLoBSu4oQQ9_DkEYqrB6BxB10Q?e=XfEAeJ,2021,MICROSOFT Mexico,120,B9A2-F36AAE0846EF
854,Producción de un Podcast Educativo,2023,Universidad Autónoma de San Luis Potosi México,4,ADBE-D146C9FA7317
855,Normatividad de la facultad de ingeniería ,2023,Universidad autónoma de San Luis Potosí  México ,12,866A-7B163D71D67D
856,DIPLOMADO SUPERVISION DE CONTRATOS DE OBRA PUBLICA,2015,UASLP MEXICO,100,9498-2DFD2CB96787
857,Uso de Salones Hibridos,2021,Universidad Mondragón México México,2,ADBE-D146C9FA7317
858,Aprendizaje Basado en Proyectos,2022,Mundua - Capacitación Docente México,6,ADBE-D146C9FA7317
859,Evaluación de atributos de egreso,2020,Consejo de Acreditación de la Enseñanza de la Ingeniería A.C. México,10,8F56-F9AA6096D2CA
860,Elementos Avanzados en Didac-TIC,2021,Secretaría Académica de la UASLP. México,10,8F56-F9AA6096D2CA
861,Uso de MS-Teams para la comunicación y la docencia a distancia,2021,Secretaría Académica de la UASLP México,3,8F56-F9AA6096D2CA
862,Proceso de Acreditación  integración de la autoevaluación,2021,Consejo de Acreditación de la Enseñanza de la Ingeniería A.C. México,40,8F56-F9AA6096D2CA
863,I Reunión Nacional de Usuarios QGIS México,2018,División de Ingenierías de la Universidad de Guanajuato México,NULL,8F56-F9AA6096D2CA
864,Semi-Automatic Classification Plugin in QGIS,2018,División de Ingenierías de la Universidad de Guanajuato México,NULL,8F56-F9AA6096D2CA
865,Análisis estadístico con el software R,2022,Facultad de Ingeniería México,30,8F56-F9AA6096D2CA
866,Marco de Referencia 2025: Una guía para la autoevaluación,2023,Consejo de Acreditación de la Enseñanza de la Ingenieria AC Mexico,20,960B-8B7FFCDC5513
867,"Curso - Taller ""Conducción estratégica del proceso enseñanza-aprendizaje""",2021,Facultad de Ingeniería  Universidad Autónoma de San Luis Potosí México,30,ABEE-70E67AFB9226
868,"Curso - Taller ""Valoración y evaluación del aprendizaje en ambientes educativos""",2022,Facultad de Ingeniería  Universidad Autónoma de San Luis Potosí México,30,ABEE-70E67AFB9226
869,Evaluación de atributos de egreso e instrumentos de medición,2022,CACEI México,15,AC0C-96144F0179CC
870,Gestión académica y liderazgo en programas de ingeniería,2022,CACEI México,16,AC0C-96144F0179CC
871,Las rúbricas para la evaluación del aprendizaje en programas de  Ingeniería,2022,CACEI México,20,AC0C-96144F0179CC
872,Marco de Referencia 2025: Una guía para la autoevaluación,2023,CACEI México,20,AC0C-96144F0179CC
875,Trabajo en alturas,2023,Comisión Federal de Electricidad México,16,8E8D-81F07B66A913
876,Trabajos en espacios confinados,2023,Comisión Federal de Electricidad México,16,8E8D-81F07B66A913
877,Trabajos en espacios energizados,2023,Comisión Federal de Electricidad México,8,8E8D-81F07B66A913
878,Introducción a CFE y SUTERM,2023,Comisión Federal de Electricidad México,6,8E8D-81F07B66A913
879,Introducción a centrales de generación,2023,Comisión Federal de Electricidad México,16,8E8D-81F07B66A913
880,Evaluación de instalaciones e infraestructura civil,2023,Comisión Federal de Electricidad México,40,8E8D-81F07B66A913
881,Análisis de precios unitarios y ajuste de costos,2023,Comisión Federal de Electricidad México,40,8E8D-81F07B66A913
882,Aislamiento térmico,2023,Comisión Federal de Electricidad México,24,8E8D-81F07B66A913
883,Procedimientos de libranzas,2023,Comisión Federal de Electricidad México,24,8E8D-81F07B66A913
884,Recubrimiento anticorrosivo,2023,Comisión Federal de Electricidad México,40,8E8D-81F07B66A913
885,Hidráulica aplicada,2023,Comisión Federal de Electricidad México,56,8E8D-81F07B66A913
886,Visita a una central hidroeléctrica,2023,Comisión Federal de Electricidad México,8,8E8D-81F07B66A913
887,Generador de vapor (recuperador de calor),2023,Comisión Federal de Electricidad México,24,8E8D-81F07B66A913
888,Visita a una central termoeléctrica,2023,Comisión Federal de Electricidad México,8,8E8D-81F07B66A913
889,Métodos  procedimientos y especificaciones de construcción,2023,Comisión Federal de Electricidad México,40,8E8D-81F07B66A913
890,Supervisión y bitácora de obra,2023,Comisión Federal de Electricidad México,40,8E8D-81F07B66A913
891,Normatividad en materia de obra,2023,Comisión Federal de Electricidad México,24,8E8D-81F07B66A913
892,Procedimientos de contratación,2023,Comisión Federal de Electricidad México,16,8E8D-81F07B66A913
893,Usuarios finales de SAP,2023,Comisión Federal de Electricidad México,40,8E8D-81F07B66A913
894,Administración de mantenimiento mediante PM,2023,Comisión Federal de Electricidad México,40,8E8D-81F07B66A913
895,Integración de equipos de trabajo,2023,Comisión Federal de Electricidad México,24,8E8D-81F07B66A913
896,Ingeniería Sanitaria y gestión ambiental,2023,Comisión Federal de Electricidad México,16,8E8D-81F07B66A913
897,Sistemas de enfriamiento (torre de enfriamiento  agua de circulación),2023,Comisión Federal de Electricidad México,24,8E8D-81F07B66A913
898,Mantenimiento a pozos profundos,2023,Comisión Federal de Electricidad México,16,8E8D-81F07B66A913
899,Primeros auxilios y combate contra incendios,2023,Comisión Federal de Electricidad México,12,8E8D-81F07B66A913
900,Seguridad Industrial,2023,Comisión Federal de Electricidad México,12,8E8D-81F07B66A913
901,Opus 2021,2022,Cámara Mexicana de la Industria de la Construcción  México,20,9C31-6A6FAD2173DB
902,Certificación Habilidades y conocimientos en la elaboración de Presupuestos de Obras de Construcción Públicas y Privadas a través de Software en la Nube Prisma Master,2023,Cámara Mexicana de la Industria de la Construcción  México,25,9C31-6A6FAD2173DB
903,Certificación en Habilidades y Conocimientos en Análisis de Precios Unitarios,2023,El Instituo Mexicano de Ingeniería de Costos México,25,9C31-6A6FAD2173DB
904,Diplomado en Ingeniería de Costos de Construcción ,2023,El Instituo Mexicano de Ingeniería de Costos México,130,9C31-6A6FAD2173DB
905,Revit 2023,2022,Asesoria en sistemas de computo empresariales S.A. de C.V. ASiCe México,90,9C31-6A6FAD2173DB
908,La tutoría como elemento fundamental en la formación integral de los estudiantes.,2019,División de Servicios Estudiantiles UASLP México,30,93EF-E0F98BC5D309
909,NOM-035-STPS-2018  Factores de Riesgo Psicosociales,2020,División de Desarrollo Humano UASLP México,10,93EF-E0F98BC5D309
910,Proceso de Acreditación  integración de la Autoevaluación,2021,Facultad de Ingeniería UASLP México,40,93EF-E0F98BC5D309
911,Curso Liderazgo y Dirección de Grupos,2021,División de Vinculación Universitaria UASLP México,8,93EF-E0F98BC5D309
912,Marco de Referencia 2025: Una guía para la autoevaluación,2023,CACEI México,20,93EF-E0F98BC5D309
913,DIPLOMADO ALTA DIRECCION,2001,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY  México,180,9BBE-4FCA29CC4800
914,DIPLOMADO ALTA DIRECCION FINANCIERA,2003,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY  México,160,9BBE-4FCA29CC4800
915,DIPLOMADO COACHING ONTOLOGICO,2008,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY  México,160,9BBE-4FCA29CC4800
916,DIPLOMADO ASOCIACIONES PUBLICO PRIVADAS,2013,UNIVERSIDAD ANAHUAC DEL SUR México,180,9BBE-4FCA29CC4800
917,curso La Tutoría como elemento fundamental en la formación integral de los estudisntes,2018,UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ  División de Servicios Estudiantiles MÉXICO,30,9054-F03DBADD09EA
918,PLATAFORMA TEAMS  CAPACITACION DOCENTE,2020,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI México,30,A444-1B0C99CA2A45
919,DISEÑO DE REACTIVOS POR TAXONOMIA SOLO,2021,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI México,40,A444-1B0C99CA2A45
920,Introducción a la normativa de la facultad de ingeniería,2016,Universidad Autónoma de San Luis Potosí México,30,B15A-FDE53433FA23
921,CURSO IMPACTO AMBIENTAL EN LAS VIAS TERRESTRES,2022,ASOCIACION MEXICANA DE INGENIERIA DE VIAS TERRESTRES MEXICO,32,B4DC-F55F4554D276
922,CURSO DISEÑO DE PAVIMENTOS FLEXIBLES,2022,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO México,40,B4DC-F55F4554D276
923,CURSO NORMATIVA Y LEGISLACION DE LAS VIAS TERRESTRES,2022,ASOCIACION MEXICANA DE INGENIERIA DE VIAS TERRESTRES México,24,B4DC-F55F4554D276
924,CURSO IMPORTANCIA Y DESARROLLO DE PUENTES,2022,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO México,11,B4DC-F55F4554D276
925,"Curso ""La tutoría como elemento fundamental en la formación integral de los estudiantes. """,2018,Universidad Autónoma de San Luis Potosí México,30,B15A-FDE53433FA23
926,CERTIFICACIÓN EN PRUEBAS AL CONCRETO FRESCO ANTE ACI,2017,IMCYC INSTITUTO MEXICANO DEL CEMENTO Y DEL CONCRETO MÉXICO,NULL,B40A-259F9C61D2E1
927,NORMA 17025 ADMINISTRACIÓN DE UN LABORATORIO,2018,IMCYC INSTITUTO MEXICANO DEL CEMENTO Y DEL CONCRETO MÉXICO,16,B40A-259F9C61D2E1
928,Valoracion y evaluación en ambientes de aprendizaje multimodales,2022,Universidad Autónoma de San Luis Potosí México,30,B176-B8E05100F393
929,PROTECCIÓN CIVIL EN LA UASLP,2020,PROTECCIÓN CIVIL DE LA UASLP MÉXICO,8,B40A-259F9C61D2E1
930,CURSO DE TUTORÍA ,2018,UASLP MÉXICO,30,B40A-259F9C61D2E1
931,Conferencia 1° Foro de Ingenieria Aplicada a las Vias Terrestres,2014,Facultad de Ingeniería  Universidad Autónoma de San Luis Potosí México,20,8A31-5FB0B55D926B
932,Conferencia 2° Foro de Ingeniería Aplicada a las Vías Terrestres ,2016,Facultad de Ingeniería  Universidad Autónoma de San Luis Potosí México,20,8A31-5FB0B55D926B
933,"Teller de emprendimiento ""Startup U""",2015,Facultad de Ingeniería  Universidad Autónoma de San Luis Potosí México,32,8A31-5FB0B55D926B
934,DIPLOMADO,2021,IMT MEXICO,48,97C3-0B168F68474E
935,Didáctica General,1995,Instituto de ciencias Educativas de la UASLP MEXICO,30,A950-6397C7421815
936,Didáctica de la Educación Superior ,1997,NULL,30,A950-6397C7421815
937,Didáctica e Innovación Educativa en la Enseñanza Universitaria,1998,Instituto de ciencias Educativas de la UASLP MEXICO,30,A950-6397C7421815
938,Curso Introducción a la Gestión de Calidad ISO90012008,2015,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI México,32,AEC8-FC6CB6171D96
939,Taller de Formación de Evaluadores CACEI,2015,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI México,32,AEC8-FC6CB6171D96
940,Compartiendo Experiencias del Simposium ABET 2015,2015,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI México,8,AEC8-FC6CB6171D96
941,Introducción a la Normativa de la Facultad de Ingeniería,2016,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI México,8,AEC8-FC6CB6171D96
942,"Curso ""Proceso de Acreditación  integración de la Autoevaluación""",2021,Universidad Autónoma de San Luis Potosí México,40,BE82-6360267D5D74
943,"Taller ""Marco de referencia 2025: Una guía para la autoevaluación""",2023,Consejo de Acreditación de la Enseñamza de la Ingeniería AC México,20,BE82-6360267D5D74
944,Curso de ?Inducción al Sistema de Gestión de Calidad?,2022,Universidad Autónoma de San Luis Potosí - Dirección Institucional de Gestión de Calidad México,NULL,896C-7E7E8D8BDA9F
945,"Webinar ""El Modelo Educativo de la UASLP: Implicaciones en el  Currículum y la Docencia?",2022,Universidad Autónoma de San Luis Potosí - Secretaría Académica México,12,896C-7E7E8D8BDA9F
946,Curso EduXplora: Educación SocioEmocional para Docentes,2022,Universidad Autónoma de San Luis Potosí - Secretaría Académica México,12,896C-7E7E8D8BDA9F
947,Estrategia de Acompañamiento para el Diseño de Programas de Asignatura,2022,Universidad Autónoma de San Luis Potosí - Secretaría Académica México,4,896C-7E7E8D8BDA9F
948,EduXplora ?Responsabilidad Social Universitaria?,2023,Universidad Autónoma de San Luis Potosí - Secretaría Académica México,17,896C-7E7E8D8BDA9F
949,Taller Tu nuevo DidacTic desde cero,2023,Universidad Autónoma de San Luis Potosí - Secretaría Académica México,3,896C-7E7E8D8BDA9F
950,Diplomado en competencias digitales docentes ,2021,Universidad Autónoma de San Luis Potosí México,185,B562-1C2BC5D41E43
951,"CURSO  ""EFICIENCIA ENERGÉTICA""",2022,UNAM MEXICO,24,A3B6-58987324E43E
952,"CURSO  ""VISIÓN ÉTICA DE LA ADMINISTRACIÓN""",2022,OFICIALIA MAYOR DE GOBIERNO DEL ESTADO SAN LUIS POTOSÍ MEXICO,10,A3B6-58987324E43E
953,"CURSO ""MEJORA CONTINUA""",2022,OFICIALIA MAYOR DE GOBIERNO DEL ESTADO SAN LUIS POTOSÍ MEXICO,20,A3B6-58987324E43E
954,SISTEMAS DE OPERCAIÓN SUBSISTEMAS DE ABASTECIMIENTO DE AGUA,2022,UNAM MEXICO,24,A3B6-58987324E43E
955,"CURSO ""INDUCCIÓN SERVIDORES PÚBLICOS""",2023,OFICIALIA MAYOR DE GOBIERNO DEL ESTADO SAN LUIS POTOSÍ MEXICO,10,A3B6-58987324E43E
956,"CURSO  ""NORMATIVIDAD DE ARCHIVOS""",2023,OFICIALIA MAYOR DE GOBIERNO DEL ESTADO SAN LUIS POTOSÍ MEXICO,10,A3B6-58987324E43E
957,"CURSO  ""LIBERTAD FINANCIERA""",2020,CONSULTORIA JESÚS LÓPEZ MEXICO,15,A3B6-58987324E43E
958,"CURSO  ""GESTIÓN Y DESARROLLO SOCIAL""",2019,UASLP MEXICO,30,A3B6-58987324E43E
959,"CURSO  ""FORMACIÓN DE VENDEDORES""",2021,CONSULTORIA JESÚS LÓPEZ MEXICO,6,A3B6-58987324E43E
960,Conferencia Autodeterminación  un eje para la educación inclusiva,2022,Aliat Universidades México,NULL,960B-8B7FFCDC5513
961,Educación Media Superior: Retorno Seguri,2022,Insituto Mexicano del Seguro Social México,10,960B-8B7FFCDC5513
962,Proceso de Acreditación  Integración de la Auto Evaluación,2021,Facultad de Ingenieria - UASLP México,40,960B-8B7FFCDC5513
963,SUMMIT INTERNACIONAL EN EDUCACIÓN POSITIVA,2020,SIAC México,20,960B-8B7FFCDC5513
964,Elaboración de actividades no presenciales mediante espacios virtuales.,2020,Universidad Autónoma de San Luis Potosí México,36,9D18-BDCA3FFF7140
965,Seminario Estrategias de Gestión de Recursos para Investigación y Desarrollo.,2021,Universidad Autónoma de San Luis Potosí México,10,9D18-BDCA3FFF7140
966,Proceso de Acreditación  integración de la Autoevaluación.,2021,Universidad Autónoma de San Luis Potosí México,40,9D18-BDCA3FFF7140
967,Marco de Referencia 2025: una guía para la autoevaluación,2023,Consejo de Acreditación de la Enseñanza de la Ingeniería  A.C. México,20,9D18-BDCA3FFF7140
968,? Webinar ?El modelo educativo de la UASLP: implicaciones en el curriculum y la docencia?,2022,UASLP México,12,B317-A220452EA6AB
969,? Aula invertida con incorporación de TIC  del 20 de junio al 01 de julio del 2022,2022,UASLP México,30,B317-A220452EA6AB
970,Personaliza tu espacio en Didactic con Canva  05 de abril del 2022,2022,UASLP México,2,B317-A220452EA6AB
971,? Inteligencia Emocional para Docentes  realizado el 03 de junio del 2022,2022,DFM UASLP México,10,B317-A220452EA6AB
972,NULL,NULL,NULL,NULL,A2A2-C440A6460EE3
973,EDUCACIÓN STEM,2023,UASLP MEXICO,14,B926-BA2668C05D1E
974,FORMANDO EMPRENDEDORES EN LA UASLP,2023,UASLP MEXICO,14,B926-BA2668C05D1E
975,RESPONSABILIDAD SOCIAL UNIVERSITARIA,2023,UASLP MEXICO,17,B926-BA2668C05D1E
976,TALLER ESPECIALÍZATE EN EL NUEVO DIDACTIC,2023,UASLP MEXICO,3,B926-BA2668C05D1E
977,CURSO-TALLER DE INDUCCIÓN A LA NORMATIVA DE LA FACULTAD,2023,UASLP MEXICO,9,B926-BA2668C05D1E
978,INDUCCIIÓN AL SISTEMA DE GESTIÓN DE CALIDAD,2023,UASLP MEXICO,NULL,B926-BA2668C05D1E
979,Curso-Taller: Transitando hacia nuevas modelaidades educativas,2023,UASLP México,30,8AC3-FFF9F4F1E12A
980,Curso ?Revoluciona tus clases en DidacTIC con H5P  Parte 2?,2023,Universidad Autónoma de San Luis Potosí México,40,9ADE-85EA172CC47D
981,Curso-Taller ?Conducción estratégica del proceso enseñanza-aprendizaje?,2023,Facultad de Ingeniería de la Universidad Autónoma de San Luis Potosí México,30,9ADE-85EA172CC47D
982,"Curso-taller ""Transitando hacia nuevas modalidades educativas""",2022,Facultad de Ingeniería de la Universidad Autónoma de San Luis Potosí México,30,9ADE-85EA172CC47D
983,Curso Integra TIC en tu Planeación Didáctica,2023,Universidad Autónoma de San Luis Potosí México,16,8054-94BD7091D401
984,"Curso-Taller ""Valoración y evaluación en ambientes de aprendizaje multimodal es""",2022,Universidad Autónoma de San Luis Potosí México,30,8054-94BD7091D401
985,Desarrollo de estrategias digitales de aprendizaje,2022,Fundación Carlos Slim / Capacitate para el empleo México ,369,BC2E-92805981AEA3
986,Mis Primeros Pasos en Didactic,2023,UASLP México,3,ADBE-D146C9FA7317
987,El modelo educativo de la UASLP: Implicaciones en el Currículum y la Docencia,2022,Secretaría Académica  UASLP México,12,9B40-85375582E264
988,¿Cómo hacer sustentable mi emprendimiento?,2022,Banco SANTANDER  Ciudad de México  México,30,9B40-85375582E264
989,Código de ética,2023,División de Desarrollo Humano  UASLP México,2,9B40-85375582E264
990,Curso sobre lenguaje incluyente y sin discriminación en la docencia,2022,CONAPRED México,10,8676-9B08C03A43C0
991,Coloquio Institucional ECOS 2022 ?Experiencias de Innovación  Docente en los Tiempos de Pandemia,2022,Secretaría Académica UASLP México,20,8676-9B08C03A43C0
992,Taller Screencast para la Exposición de Contenidos No Presenciales y  Videos Interactivos,2022,Secretaría Académica UASLP México,4,8676-9B08C03A43C0
993,CURSO : TRABAJO COLABORATIVO EN LA DOCENCIA ,2022,FACULTAD DE CIENCIAS QUIMICAS  UASLP MEXICO,15,8F13-580573C094AA
994,TALLER: LIBERANDO AL MUNDO DEL TRABAJO DE LA VIOLENCIA Y ACOSO LABORAL ,2023,FACULTAD DE CIENCIAS QUIMICAS  UASLP MEXICO,2,8F13-580573C094AA
995,CURSO TALLER : TRANSITANDO HACIA NUEVAS MODALIDADES EDUCATIVAS,2022,FACULTAD DE INGENIERIA  UASLP MEXICO,30,8F13-580573C094AA
996,DIALOGOS: INTELIGENCIA ARTIFICIAL Y DOCENCIA,2023,SECRETARIA ACADEMICA DE LA UASLP MEXICO,4,8F13-580573C094AA
999,Módulo 1 del Programa de Formación/Actualización Docente. Transitando hacia nuevas modalidades educativas,2024,Facultad de Ingeniería de la Universidad Autónoma de San Luis Potosí México,30,8512-F30DAFE3D5BC
1002,Curso-taller Transitando hacia nuevas modalidades educativas,2021,Universidad Autónoma de San Luis Potosí México,30,898F-BF42CA1693A8
1003,Curso-taller Conducción estratégico del Proceso Enseñanza-Aprendizaje,2021,Universidad Autónoma de San Luis Potosí México,30,898F-BF42CA1693A8
1004,Diplomado para el Desarrollo de la Competencia Digital Docente,2021,Universidad Autónoma de San Luis Potosí México,185,898F-BF42CA1693A8
1005,Curso-taller Valoración y evaluación en ambientes de aprendizaje multimodales,2022,Universidad Autónoma de San Luis Potosí México,30,898F-BF42CA1693A8
1006,Curso EduXplora: Educación SocioEmocional para Docentes,2022,Universidad Autónoma de San Luis Potosí México,12,898F-BF42CA1693A8
